stem,confidence_threshold,profile_cosine_similarity,jensen_shannon_distance,dominant_pitch_class_match,symbolic_dominant_pitch_class,audio_dominant_pitch_class,symbolic_template_label,audio_template_label,descriptive_exact_label_agreement,descriptive_tonic_agreement,descriptive_mode_agreement,symbolic_pc_0,symbolic_pc_1,symbolic_pc_2,symbolic_pc_3,symbolic_pc_4,symbolic_pc_5,symbolic_pc_6,symbolic_pc_7,symbolic_pc_8,symbolic_pc_9,symbolic_pc_10,symbolic_pc_11,audio_pc_0,audio_pc_1,audio_pc_2,audio_pc_3,audio_pc_4,audio_pc_5,audio_pc_6,audio_pc_7,audio_pc_8,audio_pc_9,audio_pc_10,audio_pc_11
q16,0.25,0.9952455985212917,0.09963177387096883,True,9,9,A minor,A minor,True,True,True,0.23182867032016158,0.0,0.0,0.0,0.0,0.0,0.020262474762042154,0.0,0.04643784251514279,0.4069800980674936,0.02321892125757133,0.27127199307758854,0.21824165672727677,0.0,0.0,0.0,0.0,0.0,0.01820306054191509,0.007850599943108905,0.0691110349047498,0.4101234810003737,0.046893098647997636,0.22957706823457807
q18,0.25,0.9845285072007438,0.15612354184923113,True,1,1,C# major,C# major,True,True,True,0.1782107469512196,0.2998285060975611,0.0,0.15458269817073178,0.01629192073170727,0.22565739329268264,0.0,0.0,0.03344131097560976,0.0,0.06264291158536602,0.029344512195121953,0.19892361107621148,0.2986295407178235,0.01779171590026156,0.13084536211332085,0.05544196318535239,0.1689347989071154,0.0,0.0,0.03614247539255417,0.00342823972374227,0.04795880685765328,0.041903486125965096
q2,0.25,0.9513556986706416,0.23197118355424753,True,7,7,G major,G major,True,True,True,0.0,0.18565903005058024,0.059565605474561134,0.0,0.036060696221362785,0.10699196667658456,0.06486164831895269,0.3221065159178815,0.0,0.10050580184468912,0.02862243379946433,0.09562630169592369,0.016971123958967917,0.11720780359763017,0.11343125052827846,0.018093285201294194,0.05739568914209385,0.08703445933412884,0.11941270790078036,0.2450399568758393,0.023154563990917306,0.0943636987776215,0.02967620156320779,0.07821925912924033
q21,0.25,0.9681335442916654,0.18173277973834817,True,9,9,D major,D major,True,True,True,0.029772537811123052,0.014330514866420537,0.21864951768488747,0.027787701957048157,0.10170298916279624,0.01143265451947125,0.17696796474931537,0.1496169266801635,0.01913381763328163,0.22984399190186944,0.012147195426938229,0.008614187606684948,0.03365114969822953,0.029665949058845224,0.17299717047607632,0.09884401342748236,0.0781095688795136,0.03238347764394922,0.15573897954029317,0.13593898034318797,0.025811540161164125,0.1847757005207339,0.040913200107608697,0.011170270142915908
q22,0.25,0.9862933784642389,0.15655310611604678,True,1,1,F# major,F# major,True,True,True,0.025543992431409666,0.25379192480239254,0.029541917172765306,0.11105685598315372,0.003479110080263676,0.13806573686941132,0.22202215643787945,0.02050843836787013,0.03253273110141308,0.0,0.04080324716940834,0.12265388958403269,0.060029384250024756,0.23138228947822023,0.06417767611917491,0.08975134318301435,0.026906970082912814,0.10979996225637578,0.2030277666948692,0.022813341500691586,0.032563020457386016,0.00868221553925626,0.03782897352749504,0.11303705691057907
q24,0.25,0.9068926274216439,0.22788549431474142,True,6,6,F# major,Eb minor,False,False,False,0.023495751690653773,0.13924050632911386,0.03294607248135951,0.10369342812554179,0.06346453962198714,0.06155713542569791,0.2610542743194037,0.020461245014739074,0.033206173053580465,0.055921623027570665,0.1495578290272239,0.05540142188312826,0.1076804407068672,0.09704812900995632,0.07937664739352054,0.12823606654994318,0.027345698964725794,0.1091534252036303,0.16841546459035125,0.009212112192471655,0.03909668027582583,0.057705490231568346,0.125625423653079,0.05110442122806054
q34,0.25,0.9710538457246253,0.2114387416438887,True,9,9,A minor,A minor,True,True,True,0.13053630611629982,0.044064477252184445,0.0,0.0,0.048885206387466025,0.031410063272070014,0.046248870141609034,0.07404338656221755,0.07118107863814399,0.4908858089786081,0.06274480265140106,0.0,0.10732300873112345,0.04108360511338119,0.011162968134461902,0.008295127557881275,0.0342258073408654,0.07201780581979522,0.06694900600479621,0.07055783938603977,0.08157048415096055,0.36257362704439605,0.12022206457487564,0.024018656141423365
q56,0.25,0.9691498981405776,0.15301297561396876,True,3,3,Bb minor,Eb major,False,False,False,0.011901870293903343,0.11124605295117805,0.053356003562464616,0.16565460286616465,0.1128653550319811,0.12112379564407769,0.062019269694761466,0.017326532264593988,0.11691361023398919,0.06541980406444836,0.14492753623188398,0.01724556716055373,0.0194283925922267,0.07630495234091923,0.08872846404229069,0.1599964707493005,0.10389479200986573,0.10536063199204519,0.07623455699082467,0.06355166612730581,0.12420468488218682,0.02951741242989738,0.1280595238015947,0.02471845204154257
q58,0.25,0.9415089680224508,0.19946839476620978,False,3,2,Ab major,Ab major,True,True,True,0.03574747537327309,0.2121925531255808,0.14001610804782885,0.22749519856266623,0.0,0.01951551948454244,0.02750758936868849,0.06220184623009723,0.17656898581252717,0.0,0.051669661111455115,0.047085062883340634,0.06393302959871282,0.17584634603982602,0.23150055553612692,0.1595470363081266,0.015743025244910117,0.01281978824739095,0.032192967749990586,0.04309814827488842,0.14288337707036636,0.018592143730525864,0.034574295347872125,0.06926928685126321
q59,0.25,0.9840700222071246,0.21059485659038504,True,11,11,B minor,B minor,True,True,True,0.17100371747211895,0.09107806691449806,0.11988847583643134,0.0,0.08392193308550186,0.0,0.0,0.08039033457249065,0.0,0.05901486988847596,0.05167286245353158,0.3430297397769516,0.1595307238301231,0.0723046194228222,0.10697084172641252,0.016497031974298144,0.05067261287752787,0.017071380421979036,0.028871749251443535,0.039084621137826604,0.001753095842016694,0.08568390850553927,0.06992059939942277,0.35163881561058824
q61,0.25,0.9065855591160146,0.27569018296786324,False,5,9,F major,A minor,False,False,False,0.13603732950466618,0.0907214644651831,0.0,0.12948671931083983,0.06137832017229006,0.20306891600861451,0.08452979181622401,0.0,0.04217516152189518,0.1739949748743719,0.017946877243359596,0.06066044508255563,0.11949596904740308,0.05689315789836678,0.07874433793984349,0.10293429106382031,0.13784819858278977,0.12258155419557423,0.0642610061679604,0.01265951263982802,0.040815482316205076,0.1391419018074975,0.04626126185144815,0.07836332648926321
q62,0.25,0.9851488555660723,0.19684287498096298,True,5,5,F minor,F minor,True,True,True,0.07410206034960448,0.0982822024079392,0.0,0.11233690997934599,0.019595990126441986,0.30940506775477306,0.12588786459120474,0.04342350511309251,0.13142914714623943,0.0,0.08553725253135848,0.0,0.044615545444058276,0.09611563378351971,0.019733544559245454,0.11399707964026923,0.02552382357056575,0.2597519589389768,0.12367280126593434,0.07037060274403033,0.13920533050067518,0.020982922122505993,0.06513197352519318,0.02089878390502577
q63,0.25,0.9728841873405953,0.12085427068373081,True,6,6,F# minor,F# minor,True,True,True,0.04185121576425917,0.06842628581759029,0.06074301726475645,0.06869746000180782,0.11326041760824367,0.03480068697460001,0.27017987887553097,0.1337792642140467,0.1418240983458376,0.02304980565850138,0.024857633553285678,0.018530235921540274,0.04826264732227835,0.05912239938869081,0.04876620536157757,0.06727208071339774,0.13523006450604047,0.0859849605178346,0.20434412176529052,0.12146539101303404,0.14356082791329722,0.03055341699584139,0.025119226596000143,0.030318657906717148
q73,0.25,0.9468415004632318,0.24760483648293258,True,7,7,G minor,G minor,True,True,True,0.13500152114390035,0.019850927897779067,0.017493154852449035,0.04639488895649523,0.057727411013081716,0.1359902646790386,0.10746881655004577,0.31236689990873123,0.055065409187709226,0.0,0.11264070581076979,0.0,0.0700847366797855,0.054492181937588806,0.027466092218370354,0.06508635970001042,0.1041554425646271,0.10944024197809978,0.12833608393871979,0.22771835105501329,0.05757094927133731,0.022424588213930143,0.08892016620291919,0.04430480623959832
q8,0.25,0.9766614352129579,0.1563188619838002,True,7,7,G minor,G minor,True,True,True,0.12643810400368163,0.03641279337321679,0.05205936493327196,0.1271283939254488,0.03405430280717893,0.0,0.0467671421997238,0.19563966866083735,0.04492636907501147,0.06736079153244376,0.14398297284859657,0.12523009664058887,0.13482260016899272,0.02076819173035915,0.10506832684346203,0.12785478481038554,0.00963335486696808,0.015855176139616452,0.062443664801009366,0.17428696269647254,0.05230554346710274,0.054509878662842105,0.14332518401737446,0.09912633179541483
