stem,ref_notes,est_notes,COnPOff_P,COnPOff_R,COnPOff_F,COnP_P,COnP_R,COnP_F,COn_P,COn_R,COn_F,Split,Merged,Spurious
F04_0347_0002_1_D,37,38,0.02631578947368421,0.02702702702702703,0.02666666666666667,0.02631578947368421,0.02702702702702703,0.02666666666666667,0.02631578947368421,0.02702702702702703,0.02666666666666667,0.7027027027027027,0.7027027027027027,0.0
F04_0347_0002_2_D,37,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7567567567567568,0.7567567567567568,0.0
F04_0353_0001_1_D,24,24,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.75,0.75,0.0
F04_0353_0001_2_D,24,24,0.25,0.25,0.25,0.2916666666666667,0.2916666666666667,0.2916666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0
F04_0353_0002_1_D,26,28,0.10714285714285714,0.11538461538461539,0.11111111111111112,0.10714285714285714,0.11538461538461539,0.11111111111111112,0.10714285714285714,0.11538461538461539,0.11111111111111112,0.8461538461538461,0.8461538461538461,0.0
F04_0353_0002_2_D,26,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6538461538461539,0.6538461538461539,0.0
F04_0355_0002_1_D,18,20,0.1,0.1111111111111111,0.10526315789473685,0.1,0.1111111111111111,0.10526315789473685,0.1,0.1111111111111111,0.10526315789473685,0.7777777777777778,0.7777777777777778,0.0
F04_0362_0001_1_D,39,39,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.7948717948717948,0.7948717948717948,0.0
F04_0362_0001_2_D,39,39,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.7948717948717948,0.7948717948717948,0.0
F04_0362_0002_1_D,38,40,0.1,0.10526315789473684,0.10256410256410256,0.1,0.10526315789473684,0.10256410256410256,0.1,0.10526315789473684,0.10256410256410256,0.7105263157894737,0.6842105263157895,0.0
F04_0362_0002_2_D,38,41,0.04878048780487805,0.05263157894736842,0.05063291139240506,0.0975609756097561,0.10526315789473684,0.10126582278481013,0.12195121951219512,0.13157894736842105,0.12658227848101267,0.7105263157894737,0.6842105263157895,0.0
F04_0459_0001_1_D,29,27,0.037037037037037035,0.034482758620689655,0.03571428571428571,0.037037037037037035,0.034482758620689655,0.03571428571428571,0.07407407407407407,0.06896551724137931,0.07142857142857142,0.7931034482758621,0.7931034482758621,0.0
F04_0459_0001_2_D,29,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7931034482758621,0.7931034482758621,0.0
F04_0459_0002_1_D,22,22,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.7727272727272727,0.7727272727272727,0.0
F04_0459_0002_2_D,22,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7727272727272727,0.7727272727272727,0.0
F04_0477_0001_1_D,35,36,0.25,0.2571428571428571,0.2535211267605634,0.25,0.2571428571428571,0.2535211267605634,0.2777777777777778,0.2857142857142857,0.28169014084507044,0.6857142857142857,0.6571428571428571,0.0
F04_0477_0001_2_D,35,36,0.027777777777777776,0.02857142857142857,0.028169014084507043,0.05555555555555555,0.05714285714285714,0.056338028169014086,0.05555555555555555,0.05714285714285714,0.056338028169014086,0.7714285714285715,0.7428571428571429,0.0
F04_0477_0002_1_D,22,22,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.7727272727272727,0.7727272727272727,0.0
F04_0477_0002_2_D,22,23,0.21739130434782608,0.22727272727272727,0.22222222222222224,0.21739130434782608,0.22727272727272727,0.22222222222222224,0.21739130434782608,0.22727272727272727,0.22222222222222224,0.5909090909090909,0.5909090909090909,0.0
F04_0489_0001_1_D,24,25,0.12,0.125,0.12244897959183673,0.16,0.16666666666666666,0.16326530612244897,0.2,0.20833333333333334,0.20408163265306126,0.7083333333333334,0.6666666666666666,0.0
F04_0489_0001_2_D,24,24,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.8333333333333334,0.8333333333333334,0.0
F04_0489_0002_1_D,24,24,0.125,0.125,0.125,0.125,0.125,0.125,0.20833333333333334,0.20833333333333334,0.20833333333333334,0.7083333333333334,0.7083333333333334,0.0
F04_0489_0002_2_D,24,24,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.8333333333333334,0.8333333333333334,0.0
F05_0036_0001_1,24,26,0.038461538461538464,0.041666666666666664,0.04,0.038461538461538464,0.041666666666666664,0.04,0.038461538461538464,0.041666666666666664,0.04,0.7916666666666666,0.8333333333333334,0.0
F05_0047_0001_2_D,43,42,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.046511627906976744,0.047058823529411764,0.6744186046511628,0.6744186046511628,0.0
F05_0095_0001_1_D,44,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8636363636363636,0.8636363636363636,0.0
F05_0095_0001_2_D,44,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8636363636363636,0.8636363636363636,0.0
F05_0113_0001_1_D,20,20,0.1,0.1,0.10000000000000002,0.1,0.1,0.10000000000000002,0.1,0.1,0.10000000000000002,0.75,0.75,0.0
F05_0126_0002_1_D,28,29,0.034482758620689655,0.03571428571428571,0.03508771929824562,0.034482758620689655,0.03571428571428571,0.03508771929824562,0.034482758620689655,0.03571428571428571,0.03508771929824562,0.8214285714285714,0.8214285714285714,0.0
F05_0126_0002_2_D,28,29,0.0,0.0,0.0,0.0,0.0,0.0,0.10344827586206896,0.10714285714285714,0.10526315789473684,0.75,0.75,0.03571428571428571
F05_0143_0002_1,23,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8260869565217391,0.782608695652174,0.0
F05_0167_0001_1_D,19,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8421052631578947,0.8421052631578947,0.0
F05_0167_0001_2_D,19,19,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.7894736842105263,0.7894736842105263,0.0
F05_0195_0002_2_D,25,25,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.88,0.88,0.0
F05_0208_0001_1_D,20,20,0.2,0.2,0.20000000000000004,0.2,0.2,0.20000000000000004,0.25,0.25,0.25,0.75,0.75,0.0
F05_0208_0002_1_D,13,13,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.7692307692307693,0.7692307692307693,0.0
F05_0221_0001_2,20,19,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.05,0.05128205128205128,0.8,0.8,0.0
F05_0221_0002_1_D,23,23,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.8695652173913043,0.8695652173913043,0.0
F05_0233_0001_1_D,20,20,0.05,0.05,0.05000000000000001,0.05,0.05,0.05000000000000001,0.05,0.05,0.05000000000000001,0.85,0.85,0.0
F05_0233_0001_2_D,20,20,0.05,0.05,0.05000000000000001,0.05,0.05,0.05000000000000001,0.05,0.05,0.05000000000000001,0.75,0.75,0.0
F05_0265_0001_2_D,29,30,0.03333333333333333,0.034482758620689655,0.03389830508474576,0.06666666666666667,0.06896551724137931,0.06779661016949153,0.06666666666666667,0.06896551724137931,0.06779661016949153,0.8620689655172413,0.8275862068965517,0.0
F05_0265_0002_1_D,37,38,0.02631578947368421,0.02702702702702703,0.02666666666666667,0.10526315789473684,0.10810810810810811,0.10666666666666667,0.15789473684210525,0.16216216216216217,0.16,0.7297297297297297,0.7027027027027027,0.0
F05_0265_0002_2_D,37,37,0.0,0.0,0.0,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.10810810810810811,0.10810810810810811,0.10810810810810811,0.8378378378378378,0.8378378378378378,0.0
F05_0353_0001_1_D,24,24,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.8333333333333334,0.8333333333333334,0.0
F05_0353_0001_2_D,24,24,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.875,0.875,0.0
F05_0353_0002_1_D,26,26,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.8461538461538461,0.8461538461538461,0.0
F05_0355_0002_1_D,18,20,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1111111111111111,0.10526315789473685,0.8888888888888888,0.8333333333333334,0.0
F05_0459_0002_2_D,22,22,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.8181818181818182,0.8181818181818182,0.0
F05_0477_0001_1_D,35,35,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.08571428571428572,0.08571428571428572,0.08571428571428572,0.8,0.8,0.0
F05_0477_0001_2_D,35,35,0.11428571428571428,0.11428571428571428,0.11428571428571428,0.11428571428571428,0.11428571428571428,0.11428571428571428,0.11428571428571428,0.11428571428571428,0.11428571428571428,0.7714285714285715,0.7714285714285715,0.0
F05_0477_0002_1_D,22,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8636363636363636,0.8636363636363636,0.0
F05_0477_0002_2_D,22,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7727272727272727,0.7727272727272727,0.0
F05_0489_0001_1_D,24,24,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.125,0.125,0.125,0.125,0.125,0.125,0.7083333333333334,0.7083333333333334,0.0
F05_0489_0001_2_D,24,24,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.125,0.125,0.125,0.7916666666666666,0.7916666666666666,0.0
F05_0489_0002_1_D,24,25,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.08333333333333333,0.08163265306122448,0.7916666666666666,0.75,0.0
F05_0489_0002_2_D,24,24,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.7916666666666666,0.7916666666666666,0.0
M01_0024_0001_1,18,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8888888888888888,0.8888888888888888,0.0
M01_0024_0002_1,18,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9444444444444444,0.8888888888888888,0.0
M01_0024_0002_2,18,37,0.0,0.0,0.0,0.0,0.0,0.0,0.02702702702702703,0.05555555555555555,0.03636363636363636,0.8333333333333334,0.7777777777777778,0.0
M01_0024_0003_1,18,31,0.0,0.0,0.0,0.0,0.0,0.0,0.16129032258064516,0.2777777777777778,0.20408163265306123,0.8888888888888888,0.7222222222222222,0.0
M01_0036_0001_1,24,24,0.0,0.0,0.0,0.0,0.0,0.0,0.7916666666666666,0.7916666666666666,0.7916666666666666,0.25,0.25,0.0
M01_0036_0001_2,24,23,0.0,0.0,0.0,0.0,0.0,0.0,0.8260869565217391,0.7916666666666666,0.8085106382978724,0.16666666666666666,0.08333333333333333,0.0
M01_0036_0002_1,24,24,0.0,0.0,0.0,0.0,0.0,0.0,0.7083333333333334,0.7083333333333334,0.7083333333333334,0.3333333333333333,0.25,0.0
M01_0036_0002_2,24,25,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.5,0.4897959183673469,0.3333333333333333,0.3333333333333333,0.0
M01_0047_0001_1_D,43,39,0.0,0.0,0.0,0.0,0.0,0.0,0.3076923076923077,0.27906976744186046,0.2926829268292683,0.5813953488372093,0.5813953488372093,0.0
M01_0047_0001_2_D,43,42,0.0,0.0,0.0,0.0,0.0,0.0,0.30952380952380953,0.3023255813953488,0.3058823529411765,0.5581395348837209,0.5348837209302325,0.0
M01_0047_0002_1_D,23,22,0.0,0.0,0.0,0.0,0.0,0.0,0.5454545454545454,0.5217391304347826,0.5333333333333332,0.7391304347826086,0.7391304347826086,0.0
M01_0047_0002_2_D,23,23,0.0,0.0,0.0,0.0,0.0,0.0,0.4782608695652174,0.4782608695652174,0.4782608695652174,0.8260869565217391,0.8260869565217391,0.0
M01_0052_0001_1,22,24,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.09090909090909091,0.08695652173913043,0.7727272727272727,0.7727272727272727,0.0
M01_0052_0001_2,22,24,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.13636363636363635,0.13043478260869565,0.7272727272727273,0.7272727272727273,0.0
M01_0052_0002_1,22,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7272727272727273,0.7272727272727273,0.0
M01_0052_0003_1,22,24,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.4090909090909091,0.3913043478260869,0.7272727272727273,0.6818181818181818,0.0
M01_0052_0003_2,22,30,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.18181818181818182,0.15384615384615383,0.7727272727272727,0.7272727272727273,0.0
M01_0067_0001_1,22,26,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.18181818181818182,0.16666666666666669,0.7272727272727273,0.7727272727272727,0.0
M01_0067_0001_2,22,21,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.2727272727272727,0.2790697674418604,0.5909090909090909,0.5909090909090909,0.0
M01_0067_0002_1,48,53,0.0,0.0,0.0,0.0,0.0,0.0,0.4716981132075472,0.5208333333333334,0.49504950495049505,0.6458333333333334,0.6458333333333334,0.020833333333333332
M01_0067_0002_2,48,47,0.0,0.0,0.0,0.0,0.0,0.0,0.19148936170212766,0.1875,0.18947368421052632,0.7708333333333334,0.75,0.0
M01_0095_0001_1,44,49,0.0,0.0,0.0,0.0,0.0,0.0,0.40816326530612246,0.45454545454545453,0.4301075268817204,0.8863636363636364,0.8636363636363636,0.0
M01_0095_0001_2,44,49,0.0,0.0,0.0,0.0,0.0,0.0,0.6530612244897959,0.7272727272727273,0.6881720430107526,0.8409090909090909,0.7727272727272727,0.0
M01_0095_0002_1_D,22,25,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.6363636363636364,0.5957446808510639,0.5454545454545454,0.36363636363636365,0.0
M01_0095_0002_2_D,22,25,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.5909090909090909,0.5531914893617023,0.7272727272727273,0.6363636363636364,0.0
M01_0095_0003_1_D,22,26,0.0,0.0,0.0,0.0,0.0,0.0,0.6153846153846154,0.7272727272727273,0.6666666666666667,0.4090909090909091,0.3181818181818182,0.0
M01_0095_0003_2,22,28,0.0,0.0,0.0,0.0,0.0,0.0,0.6071428571428571,0.7727272727272727,0.68,0.6818181818181818,0.6363636363636364,0.0
M01_0113_0002_1_D,22,22,0.0,0.0,0.0,0.0,0.0,0.0,0.6818181818181818,0.6818181818181818,0.6818181818181818,0.4090909090909091,0.45454545454545453,0.0
M01_0113_0002_2_D,22,23,0.0,0.0,0.0,0.0,0.0,0.0,0.5652173913043478,0.5909090909090909,0.5777777777777778,0.2727272727272727,0.2727272727272727,0.0
M01_0113_0003_1_D,24,25,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.75,0.7346938775510204,0.25,0.25,0.0
M01_0113_0003_2_D,24,27,0.0,0.0,0.0,0.0,0.0,0.0,0.7037037037037037,0.7916666666666666,0.7450980392156864,0.625,0.5833333333333334,0.041666666666666664
M01_0126_0001_1,28,30,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.14285714285714285,0.1379310344827586,0.6071428571428571,0.6071428571428571,0.0
M01_0126_0001_2,28,31,0.0,0.0,0.0,0.0,0.0,0.0,0.1935483870967742,0.21428571428571427,0.20338983050847456,0.6428571428571429,0.6071428571428571,0.0
M01_0126_0002_1,28,31,0.0,0.0,0.0,0.0,0.0,0.0,0.12903225806451613,0.14285714285714285,0.13559322033898305,0.6428571428571429,0.5714285714285714,0.0
M01_0126_0002_2,28,31,0.0,0.0,0.0,0.0,0.0,0.0,0.22580645161290322,0.25,0.23728813559322032,0.6428571428571429,0.6071428571428571,0.0
M01_0126_0003_1_D,26,27,0.0,0.0,0.0,0.0,0.0,0.0,0.14814814814814814,0.15384615384615385,0.1509433962264151,0.5384615384615384,0.5769230769230769,0.0
M01_0126_0003_2_D,26,32,0.0,0.0,0.0,0.0,0.0,0.0,0.21875,0.2692307692307692,0.2413793103448276,0.5384615384615384,0.5384615384615384,0.0
M01_0143_0001_1,34,34,0.0,0.0,0.0,0.0,0.0,0.0,0.6176470588235294,0.6176470588235294,0.6176470588235294,0.4117647058823529,0.38235294117647056,0.0
M01_0143_0001_2,34,31,0.0,0.0,0.0,0.0,0.0,0.0,0.6451612903225806,0.5882352941176471,0.6153846153846154,0.6176470588235294,0.6470588235294118,0.0
M01_0143_0002_1,23,23,0.0,0.0,0.0,0.0,0.0,0.0,0.7391304347826086,0.7391304347826086,0.7391304347826085,0.5652173913043478,0.5652173913043478,0.0
M01_0143_0002_2,23,25,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.5652173913043478,0.5416666666666667,0.8695652173913043,0.8695652173913043,0.0
M01_0149_0001_1,32,31,0.0,0.0,0.0,0.0,0.0,0.0,0.22580645161290322,0.21875,0.2222222222222222,0.78125,0.78125,0.0
M01_0149_0001_2,32,31,0.0,0.0,0.0,0.0,0.0,0.0,0.25806451612903225,0.25,0.25396825396825395,0.78125,0.75,0.0
M01_0149_0002_1,32,34,0.0,0.0,0.0,0.0,0.0,0.0,0.2647058823529412,0.28125,0.27272727272727276,0.78125,0.71875,0.0
M01_0149_0002_2,32,34,0.0,0.0,0.0,0.0,0.0,0.0,0.29411764705882354,0.3125,0.30303030303030304,0.78125,0.75,0.0
M01_0167_0001_1,19,24,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.05263157894736842,0.04651162790697675,0.8947368421052632,0.8421052631578947,0.0
M01_0167_0001_2,19,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7894736842105263,0.7894736842105263,0.0
M01_0167_0002_1,17,25,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.058823529411764705,0.04761904761904763,0.9411764705882353,0.8823529411764706,0.0
M01_0167_0002_2,17,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8823529411764706,0.8823529411764706,0.0
M01_0190_0001_1,21,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8095238095238095,0.8095238095238095,0.0
M01_0190_0001_2,21,24,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.14285714285714285,0.13333333333333333,0.7619047619047619,0.7619047619047619,0.0
M01_0190_0002_2,19,23,0.0,0.0,0.0,0.0,0.0,0.0,0.391304347826087,0.47368421052631576,0.42857142857142855,0.7368421052631579,0.631578947368421,0.0
M01_0195_0001_1_D,27,27,0.0,0.0,0.0,0.0,0.0,0.0,0.9259259259259259,0.9259259259259259,0.9259259259259259,0.18518518518518517,0.14814814814814814,0.0
M01_0195_0001_2,27,29,0.0,0.0,0.0,0.0,0.0,0.0,0.896551724137931,0.9629629629629629,0.9285714285714286,0.1111111111111111,0.07407407407407407,0.0
M01_0195_0002_1_D,25,26,0.0,0.0,0.0,0.0,0.0,0.0,0.7307692307692307,0.76,0.7450980392156863,0.24,0.16,0.04
M01_0195_0002_2,25,25,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.88,0.88,0.16,0.08,0.0
M01_0208_0001_1,20,25,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.2,0.17777777777777778,0.7,0.7,0.05
M01_0221_0001_1_D,20,21,0.0,0.0,0.0,0.0,0.0,0.0,0.23809523809523808,0.25,0.24390243902439024,0.75,0.75,0.0
M01_0221_0001_2_D,20,18,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.05,0.052631578947368425,0.7,0.7,0.0
M01_0221_0002_1_D,23,22,0.0,0.0,0.0,0.0,0.0,0.0,0.5909090909090909,0.5652173913043478,0.5777777777777778,0.6956521739130435,0.6956521739130435,0.0
M01_0221_0002_2,23,27,0.0,0.0,0.0,0.0,0.0,0.0,0.2962962962962963,0.34782608695652173,0.31999999999999995,0.782608695652174,0.7391304347826086,0.043478260869565216
M01_0233_0001_1,20,30,0.0,0.0,0.0,0.0,0.0,0.0,0.23333333333333334,0.35,0.28,0.65,0.5,0.1
M01_0233_0001_2,20,21,0.0,0.0,0.0,0.0,0.0,0.0,0.19047619047619047,0.2,0.1951219512195122,0.6,0.6,0.0
M01_0233_0002_1,36,40,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1111111111111111,0.10526315789473685,0.5555555555555556,0.5555555555555556,0.027777777777777776
M01_0233_0002_2,36,39,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.08333333333333333,0.08,0.5555555555555556,0.6111111111111112,0.0
M01_0265_0001_1_D,29,31,0.0,0.0,0.0,0.0,0.0,0.0,0.22580645161290322,0.2413793103448276,0.23333333333333334,0.5862068965517241,0.5862068965517241,0.0
M01_0265_0001_2_D,29,34,0.0,0.0,0.0,0.0,0.0,0.0,0.4117647058823529,0.4827586206896552,0.4444444444444445,0.7586206896551724,0.7241379310344828,0.0
M01_0265_0002_1_D,37,36,0.0,0.0,0.0,0.0,0.0,0.0,0.1388888888888889,0.13513513513513514,0.136986301369863,0.6216216216216216,0.6486486486486487,0.0
M01_0265_0002_2_D,37,37,0.0,0.0,0.0,0.0,0.0,0.0,0.13513513513513514,0.13513513513513514,0.13513513513513514,0.6486486486486487,0.6486486486486487,0.02702702702702703
M01_0329_0001_1,18,16,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.3333333333333333,0.35294117647058826,0.5,0.3333333333333333,0.0
M01_0329_0001_2,18,16,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.16666666666666666,0.17647058823529413,0.7222222222222222,0.6666666666666666,0.0
M01_0329_0002_1,21,20,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.42857142857142855,0.4390243902439024,0.38095238095238093,0.42857142857142855,0.047619047619047616
M01_0329_0002_2,21,21,0.0,0.0,0.0,0.0,0.0,0.0,0.38095238095238093,0.38095238095238093,0.38095238095238093,0.38095238095238093,0.38095238095238093,0.09523809523809523
M01_0347_0001_1_D,30,35,0.0,0.0,0.0,0.0,0.0,0.0,0.34285714285714286,0.4,0.36923076923076925,0.7333333333333333,0.7,0.03333333333333333
M01_0347_0001_2_D,30,35,0.0,0.0,0.0,0.0,0.0,0.0,0.34285714285714286,0.4,0.36923076923076925,0.7,0.6333333333333333,0.0
M01_0347_0002_2,37,38,0.0,0.0,0.0,0.0,0.0,0.0,0.47368421052631576,0.4864864864864865,0.4799999999999999,0.35135135135135137,0.32432432432432434,0.0
M01_0353_0001_1,24,30,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.125,0.11111111111111112,0.7083333333333334,0.7083333333333334,0.0
M01_0353_0001_2,24,29,0.0,0.0,0.0,0.0,0.0,0.0,0.20689655172413793,0.25,0.22641509433962265,0.7083333333333334,0.6666666666666666,0.0
M01_0353_0002_1_D,26,28,0.0,0.0,0.0,0.0,0.0,0.0,0.10714285714285714,0.11538461538461539,0.11111111111111112,0.6538461538461539,0.5769230769230769,0.0
M01_0353_0002_2_D,26,28,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.15384615384615385,0.14814814814814817,0.6923076923076923,0.6153846153846154,0.0
M01_0355_0001_1,18,24,0.0,0.0,0.0,0.0,0.0,0.0,0.20833333333333334,0.2777777777777778,0.2380952380952381,0.8333333333333334,0.7777777777777778,0.05555555555555555
M01_0355_0001_2,18,19,0.0,0.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.1111111111111111,0.10810810810810811,0.8333333333333334,0.7777777777777778,0.0
M01_0355_0002_1,18,27,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.16666666666666666,0.13333333333333333,0.8888888888888888,0.7777777777777778,0.0
M01_0355_0002_2,18,26,0.0,0.0,0.0,0.0,0.0,0.0,0.11538461538461539,0.16666666666666666,0.13636363636363638,0.8888888888888888,0.8888888888888888,0.0
M01_0362_0001_1,39,56,0.0,0.0,0.0,0.0,0.0,0.0,0.08928571428571429,0.1282051282051282,0.10526315789473684,0.8717948717948718,0.7948717948717948,0.02564102564102564
M01_0362_0001_2,39,53,0.0,0.0,0.0,0.0,0.0,0.0,0.07547169811320754,0.10256410256410256,0.08695652173913043,0.8717948717948718,0.8717948717948718,0.02564102564102564
M01_0362_0002_2,38,47,0.0,0.0,0.0,0.0,0.0,0.0,0.06382978723404255,0.07894736842105263,0.07058823529411763,0.8947368421052632,0.8947368421052632,0.02631578947368421
M01_0459_0001_1,29,30,0.0,0.0,0.0,0.0,0.0,0.0,0.6333333333333333,0.6551724137931034,0.6440677966101694,0.5862068965517241,0.5172413793103449,0.0
M01_0459_0001_2,29,28,0.0,0.0,0.0,0.0,0.0,0.0,0.8214285714285714,0.7931034482758621,0.8070175438596492,0.3103448275862069,0.3103448275862069,0.0
M01_0459_0002_1,22,21,0.0,0.0,0.0,0.0,0.0,0.0,0.6190476190476191,0.5909090909090909,0.6046511627906977,0.3181818181818182,0.3181818181818182,0.0
M01_0459_0002_2,22,21,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6363636363636364,0.6511627906976744,0.2727272727272727,0.3181818181818182,0.0
M01_0477_0001_1,35,45,0.0,0.0,0.0,0.0,0.0,0.0,0.15555555555555556,0.2,0.17500000000000002,0.8,0.7428571428571429,0.11428571428571428
M01_0477_0002_1,22,25,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.3181818181818182,0.29787234042553196,0.7272727272727273,0.6363636363636364,0.0
M01_0477_0002_2,22,28,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.36363636363636365,0.32,0.8636363636363636,0.6818181818181818,0.045454545454545456
M01_0489_0001_1,24,25,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.125,0.12244897959183673,0.6666666666666666,0.5416666666666666,0.0
M01_0489_0001_2,24,27,0.0,0.0,0.0,0.0,0.0,0.0,0.14814814814814814,0.16666666666666666,0.15686274509803924,0.5833333333333334,0.5,0.0
M01_0489_0002_2,24,25,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.125,0.12244897959183673,0.7083333333333334,0.625,0.0
M02_0024_0001_1,18,20,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2222222222222222,0.2105263157894737,0.4444444444444444,0.4444444444444444,0.0
M02_0024_0001_2,18,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6111111111111112,0.5,0.0
