onset_threshold,offset_threshold,min_sep,min_duration,ref_notes,est_notes,COnPOff_P,COnPOff_R,COnPOff_F,COnP_F,COn_F,Split,Merged,Spurious
0.5,0.45,0.24,0.12,1959,1861,0.6641590542718968,0.6309341500765697,0.6471204188481675,0.7968586387434555,0.8413612565445026,0.11434405308831036,0.1883614088820827,0.06789178152118427
0.55,0.5,0.2,0.06,1959,1953,0.647721454173067,0.6457376212353242,0.6467280163599182,0.789877300613497,0.8358895705521472,0.12404287901990811,0.1883614088820827,0.1031138335885656
0.5,0.35,0.24,0.1,1959,1876,0.6609808102345416,0.6329760081674324,0.6466753585397654,0.7921773142112125,0.8411994784876141,0.11077080142930067,0.18887187340479836,0.07197549770290965
0.5,0.45,0.24,0.08,1959,1904,0.6559873949579832,0.6375701888718734,0.6466476831478125,0.7905772715506083,0.83561998446803,0.11332312404287902,0.18580908626850434,0.0852475752935171
0.55,0.5,0.22,0.12,1959,1849,0.6657652785289345,0.6283818274629913,0.6465336134453781,0.798844537815126,0.845063025210084,0.12149055640632976,0.19448698315467075,0.06533945890760592
0.45,0.55,0.24,0.1,1959,1911,0.6546310832025117,0.6385911179173047,0.6465116279069767,0.8036175710594315,0.8454780361757106,0.14241960183767227,0.2006125574272588,0.07605921388463502
0.4,0.6,0.24,0.1,1959,1946,0.6485097636176773,0.6442062276671772,0.6463508322663253,0.8092189500640206,0.8460947503201025,0.17100561510974988,0.2149055640632976,0.07963246554364471
0.55,0.4,0.2,0.06,1959,1953,0.6472094214029698,0.6452271567126084,0.6462167689161554,0.7873210633946829,0.8358895705521472,0.11281265952016335,0.18427769270035732,0.10413476263399694
0.55,0.4,0.22,0.12,1959,1849,0.6652244456462953,0.6278713629402757,0.6460084033613445,0.7967436974789917,0.845063025210084,0.11077080142930067,0.1919346605410924,0.06584992343032159
0.55,0.35,0.22,0.12,1959,1849,0.6652244456462953,0.6278713629402757,0.6460084033613445,0.7956932773109242,0.845063025210084,0.10974987238386932,0.19244512506380806,0.06584992343032159
0.55,0.5,0.22,0.08,1959,1893,0.6571579503433703,0.635017866258295,0.6458982346832814,0.7938733125649012,0.839563862928349,0.12098009188361408,0.1919346605410924,0.08269525267993874
0.55,0.4,0.22,0.08,1959,1893,0.6566296883254094,0.6345074017355794,0.6453790238836967,0.7907580477673936,0.839563862928349,0.11077080142930067,0.18989280245022971,0.08320571720265442
0.45,0.4,0.24,0.06,1959,1980,0.6419191919191919,0.6488004083716181,0.6453414572226452,0.787001777100787,0.8316831683168316,0.11638591117917305,0.18427769270035732,0.11077080142930067
0.5,0.5,0.24,0.1,1959,1876,0.6593816631130064,0.6314446145992854,0.6451108213820078,0.7953063885267276,0.8411994784876141,0.12455334354262379,0.19295558958652373,0.07146503318019398
0.55,0.55,0.22,0.1,1959,1865,0.6611260053619303,0.6294027565084227,0.6448744769874477,0.7981171548117155,0.8451882845188284,0.1296579887697805,0.2006125574272588,0.0694231750893313
0.55,0.35,0.22,0.08,1959,1893,0.6561014263074485,0.6339969372128637,0.6448598130841121,0.7892004153686396,0.839563862928349,0.10974987238386932,0.19040326697294538,0.08320571720265442
0.45,0.35,0.24,0.06,1959,1980,0.6414141414141414,0.6482899438489025,0.6448337141406448,0.7859862909367861,0.8316831683168316,0.11485451761102604,0.18427769270035732,0.11077080142930067
0.5,0.55,0.22,0.06,1959,1977,0.6418816388467374,0.6477794793261868,0.6448170731707317,0.7942073170731707,0.8348577235772359,0.14293006636038796,0.19754977029096477,0.10515569167942827
0.45,0.55,0.24,0.12,1959,1895,0.6554089709762533,0.6339969372128637,0.6445251686559419,0.8038401660612351,0.845355474831344,0.1419091373149566,0.20112302194997447,0.07197549770290965
0.5,0.4,0.24,0.12,1959,1861,0.661472326706072,0.6283818274629913,0.6445026178010471,0.7942408376963351,0.8413612565445026,0.11281265952016335,0.19040326697294538,0.06789178152118427
0.5,0.35,0.24,0.12,1959,1861,0.661472326706072,0.6283818274629913,0.6445026178010471,0.7937172774869109,0.8413612565445026,0.11128126595201633,0.19040326697294538,0.06789178152118427
0.5,0.4,0.24,0.08,1959,1904,0.6533613445378151,0.635017866258295,0.6440590214858918,0.7874708775563034,0.83561998446803,0.11179173047473201,0.18785094435936703,0.0852475752935171
0.55,0.55,0.2,0.06,1959,1953,0.6446492575524834,0.6426748340990301,0.6436605316973416,0.7893660531697342,0.8358895705521472,0.13221031138335887,0.19652884124553344,0.1031138335885656
0.55,0.35,0.2,0.06,1959,1953,0.6446492575524834,0.6426748340990301,0.6436605316973416,0.7857873210633946,0.8358895705521472,0.11281265952016335,0.18631955079122,0.10413476263399694
0.5,0.35,0.24,0.08,1959,1904,0.6528361344537815,0.6345074017355794,0.6435412891535077,0.7864354128915351,0.83561998446803,0.11026033690658499,0.18785094435936703,0.0852475752935171
0.45,0.6,0.24,0.1,1959,1911,0.6514913657770801,0.6355283307810107,0.6434108527131783,0.8062015503875969,0.8454780361757106,0.1618172537008678,0.21439509954058192,0.07605921388463502
0.45,0.55,0.24,0.08,1959,1939,0.6467251160391955,0.6401225114854517,0.6434068753206773,0.7983581323755773,0.8399179066187789,0.1419091373149566,0.1990811638591118,0.08933129147524248
0.4,0.6,0.24,0.12,1959,1930,0.6481865284974093,0.6385911179173047,0.6433530470557984,0.8089483157624068,0.8459758292620211,0.17151607963246554,0.2164369576314446,0.07554874936191934
0.45,0.5,0.24,0.06,1959,1980,0.6398989898989899,0.6467585502807555,0.6433104848946433,0.7905559786747907,0.8316831683168316,0.13016845329249618,0.18887187340479836,0.10974987238386932
0.55,0.6,0.22,0.1,1959,1865,0.6595174262734584,0.6278713629402757,0.6433054393305438,0.8017782426778242,0.8451882845188284,0.1495661051556917,0.21541602858601328,0.0694231750893313
0.4,0.6,0.24,0.08,1959,1974,0.6408308004052685,0.6457376212353242,0.6432748538011697,0.8039664378337148,0.8405797101449276,0.1704951505870342,0.2133741704951506,0.09290454313425217
0.55,0.55,0.22,0.12,1959,1849,0.6619794483504597,0.6248085758039816,0.6428571428571429,0.7983193277310925,0.845063025210084,0.12863705972434916,0.20112302194997447,0.06533945890760592
0.5,0.6,0.22,0.06,1959,1977,0.6398583712696004,0.6457376212353242,0.6427845528455285,0.7982723577235772,0.8348577235772359,0.16283818274629913,0.21286370597243492,0.10515569167942827
0.5,0.5,0.24,0.12,1959,1861,0.6593229446534121,0.6263399693721287,0.6424083769633507,0.7958115183246073,0.8413612565445026,0.12455334354262379,0.19397651863195509,0.06738131699846861
0.55,0.45,0.22,0.06,1959,1934,0.6463288521199586,0.6380806533945891,0.6421782686873876,0.7860262008733624,0.8312355509889545,0.11077080142930067,0.18683001531393567,0.10413476263399694
0.55,0.6,0.2,0.06,1959,1953,0.6431131592421915,0.6411434405308831,0.6421267893660532,0.7929447852760736,0.8358895705521472,0.15364982133741706,0.21235324144971923,0.1031138335885656
0.5,0.5,0.24,0.08,1959,1904,0.6512605042016807,0.6329760081674324,0.6419880921563552,0.7905772715506083,0.83561998446803,0.12353241449719245,0.19091373149566104,0.08473711077080143
0.45,0.6,0.24,0.12,1959,1895,0.6522427440633245,0.6309341500765697,0.6414115204981837,0.806434872859367,0.845355474831344,0.1613067891781521,0.2149055640632976,0.07197549770290965
0.55,0.6,0.22,0.12,1959,1849,0.6603569497025419,0.6232771822358346,0.6412815126050421,0.8019957983193278,0.845063025210084,0.14854517611026033,0.21592649310872894,0.06533945890760592
0.55,0.55,0.22,0.08,1959,1893,0.6524035921817222,0.630423685553854,0.6412253374870198,0.7928348909657321,0.839563862928349,0.12914752424706483,0.19959162838182745,0.08269525267993874
0.4,0.55,0.24,0.06,1959,2015,0.6317617866004963,0.6498213374170495,0.6406643180674383,0.7936587820835429,0.8324106693507801,0.1495661051556917,0.19857069933639612,0.11332312404287902
0.45,0.6,0.24,0.08,1959,1939,0.6436307374935534,0.6370597243491577,0.6403283735248846,0.8009235505387379,0.8399179066187789,0.1613067891781521,0.21286370597243492,0.08933129147524248
0.55,0.45,0.24,0.1,1959,1835,0.6615803814713896,0.6197039305768249,0.63995782814971,0.7865050079072219,0.8371112282551397,0.10413476263399694,0.18938233792751405,0.06993363961204696
0.5,0.55,0.24,0.1,1959,1876,0.6540511727078892,0.6263399693721287,0.6398956975228162,0.7953063885267276,0.8411994784876141,0.13527309851965288,0.20214395099540583,0.07146503318019398
0.55,0.6,0.22,0.08,1959,1893,0.6508188061278394,0.628892291985707,0.6396677050882658,0.7964693665628246,0.839563862928349,0.14905564063297602,0.21439509954058192,0.08269525267993874
0.5,0.45,0.24,0.06,1959,1945,0.6416452442159383,0.6370597243491577,0.6393442622950819,0.7822745901639345,0.8273565573770492,0.11281265952016335,0.18580908626850434,0.10617662072485962
0.55,0.5,0.22,0.06,1959,1934,0.6432264736297828,0.635017866258295,0.6390958129976881,0.7855124582584126,0.8312355509889545,0.12098009188361408,0.1919346605410924,0.1031138335885656
0.5,0.55,0.24,0.12,1959,1861,0.6550241805480924,0.6222562531904032,0.6382198952879582,0.7958115183246073,0.8413612565445026,0.13476263399693722,0.2026544155181215,0.06738131699846861
0.55,0.4,0.22,0.06,1959,1934,0.6421923474663909,0.6339969372128637,0.6380683277677884,0.7824300025687131,0.8312355509889545,0.11026033690658499,0.18989280245022971,0.10413476263399694
0.5,0.6,0.24,0.1,1959,1876,0.6519189765458422,0.624298111281266,0.6378096479791395,0.7984354628422426,0.8411994784876141,0.15364982133741706,0.2149055640632976,0.07146503318019398
0.55,0.35,0.22,0.06,1959,1934,0.6416752843846949,0.633486472690148,0.6375545851528384,0.7808887747238634,0.8312355509889545,0.10923940786115365,0.19040326697294538,0.10413476263399694
0.55,0.45,0.24,0.12,1959,1820,0.6615384615384615,0.6145992853496682,0.6372056099497221,0.7869806827202964,0.8372585340037046,0.10413476263399694,0.19040326697294538,0.06584992343032159
0.5,0.55,0.24,0.08,1959,1904,0.6460084033613446,0.6278713629402757,0.6368107688325135,0.7900595392182242,0.83561998446803,0.13476263399693722,0.2006125574272588,0.08473711077080143
0.5,0.4,0.24,0.06,1959,1945,0.6390745501285348,0.6345074017355794,0.6367827868852459,0.7792008196721312,0.8273565573770492,0.11128126595201633,0.18785094435936703,0.10617662072485962
0.45,0.55,0.24,0.06,1959,1980,0.6333333333333333,0.6401225114854517,0.6367098248286368,0.79004823559279,0.8316831683168316,0.1419091373149566,0.1990811638591118,0.10974987238386932
0.4,0.6,0.24,0.06,1959,2015,0.6277915632754343,0.6457376212353242,0.6366381479617513,0.7961751383995973,0.8324106693507801,0.1704951505870342,0.2133741704951506,0.11332312404287902
0.4,0.45,0.26,0.1,1959,1890,0.6481481481481481,0.6253190403266973,0.6365289685632631,0.7861782281111978,0.8324240062353857,0.1153649821337417,0.19244512506380806,0.07912200102092905
0.4,0.35,0.26,0.1,1959,1890,0.6481481481481481,0.6253190403266973,0.6365289685632631,0.7846193816575734,0.8324240062353857,0.11230219499744767,0.19346605410923942,0.07912200102092905
0.55,0.45,0.24,0.08,1959,1863,0.652710681696189,0.6207248596222562,0.6363160648874934,0.781266352694924,0.8315018315018314,0.10362429811128127,0.1883614088820827,0.08320571720265442
0.5,0.35,0.24,0.06,1959,1945,0.638560411311054,0.6339969372128637,0.6362704918032787,0.7781762295081968,0.8273565573770492,0.10974987238386932,0.18785094435936703,0.10617662072485962
0.55,0.4,0.24,0.1,1959,1835,0.6577656675749319,0.6161306789178153,0.6362677912493412,0.7838692672641012,0.8371112282551397,0.10362429811128127,0.19244512506380806,0.06993363961204696
0.5,0.6,0.24,0.12,1959,1861,0.6528747984954326,0.6202143950995406,0.6361256544502618,0.7989528795811519,0.8413612565445026,0.15313935681470137,0.21541602858601328,0.06738131699846861
0.4,0.4,0.26,0.1,1959,1890,0.6476190476190476,0.6248085758039816,0.6360093530787218,0.7851389971421149,0.8324240062353857,0.1138335885655947,0.19346605410923942,0.07912200102092905
0.55,0.5,0.24,0.1,1959,1835,0.6572207084468665,0.6156202143950995,0.635740643120717,0.7854507116499737,0.8371112282551397,0.1138335885655947,0.19397651863195509,0.0694231750893313
0.55,0.35,0.24,0.1,1959,1835,0.6572207084468665,0.6156202143950995,0.635740643120717,0.7828149710068528,0.8371112282551397,0.10209290454313426,0.19244512506380806,0.06993363961204696
0.5,0.5,0.24,0.06,1959,1945,0.6375321336760925,0.6329760081674324,0.6352459016393442,0.7822745901639345,0.8273565573770492,0.12353241449719245,0.19091373149566104,0.10515569167942827
0.5,0.6,0.24,0.08,1959,1904,0.6439075630252101,0.625829504849413,0.634739839502977,0.7931659332125293,0.83561998446803,0.15313935681470137,0.2133741704951506,0.08473711077080143
0.55,0.55,0.22,0.06,1959,1934,0.6385729058945191,0.630423685553854,0.6344721294631389,0.7844849730285126,0.8312355509889545,0.12914752424706483,0.19959162838182745,0.1031138335885656
0.45,0.6,0.24,0.06,1959,1980,0.6303030303030303,0.6370597243491577,0.6336633663366336,0.793094694084793,0.8316831683168316,0.1613067891781521,0.21286370597243492,0.10974987238386932
0.55,0.35,0.24,0.12,1959,1820,0.6576923076923077,0.6110260336906586,0.6335009261709448,0.7838052394813443,0.8372585340037046,0.10209290454313426,0.19346605410923942,0.06584992343032159
0.55,0.4,0.24,0.12,1959,1820,0.6576923076923077,0.6110260336906586,0.6335009261709448,0.7843344800211697,0.8372585340037046,0.10362429811128127,0.19346605410923942,0.06584992343032159
0.4,0.45,0.26,0.08,1959,1918,0.6402502606882169,0.6268504338948443,0.6334794944544752,0.7810162496775858,0.8269280371421203,0.1153649821337417,0.1919346605410924,0.09239407861153649
0.4,0.35,0.26,0.08,1959,1918,0.6402502606882169,0.6268504338948443,0.6334794944544752,0.7794686613360846,0.8269280371421203,0.11230219499744767,0.19295558958652373,0.09239407861153649
0.4,0.35,0.26,0.12,1959,1874,0.647812166488794,0.6197039305768249,0.6334463866423168,0.785807461518393,0.8322462822854161,0.11281265952016335,0.19499744767738642,0.07503828483920368
0.55,0.5,0.24,0.12,1959,1820,0.6571428571428571,0.6105155691679428,0.6329716856311194,0.7859222016406456,0.8372585340037046,0.1138335885655947,0.19499744767738642,0.06533945890760592
0.4,0.4,0.26,0.08,1959,1918,0.6397288842544318,0.6263399693721287,0.6329636316739748,0.7799845241165849,0.8269280371421203,0.1138335885655947,0.19295558958652373,0.09239407861153649
0.55,0.6,0.22,0.06,1959,1934,0.6370217166494312,0.628892291985707,0.6329309016182891,0.7885949139481119,0.8312355509889545,0.14905564063297602,0.21439509954058192,0.1031138335885656
0.4,0.45,0.26,0.12,1959,1874,0.6472785485592316,0.6191934660541092,0.6329246021393165,0.7868510305243934,0.8322462822854161,0.11587544665645738,0.19397651863195509,0.07503828483920368
0.55,0.4,0.24,0.08,1959,1863,0.6489533011272142,0.6171516079632465,0.6326530612244898,0.7781266352694924,0.8315018315018314,0.1031138335885656,0.19142419601837674,0.08320571720265442
0.4,0.4,0.26,0.12,1959,1874,0.6467449306296692,0.6186830015313936,0.6324028176363162,0.785807461518393,0.8322462822854161,0.11434405308831036,0.19499744767738642,0.07503828483920368
0.55,0.5,0.24,0.08,1959,1863,0.6484165324745035,0.6166411434405309,0.6321297749869179,0.7807430664573521,0.8315018315018314,0.11281265952016335,0.19244512506380806,0.08269525267993874
0.55,0.35,0.24,0.08,1959,1863,0.6484165324745035,0.6166411434405309,0.6321297749869179,0.7770800627943486,0.8315018315018314,0.10158244002041858,0.19142419601837674,0.08320571720265442
0.45,0.45,0.26,0.1,1959,1860,0.6489247311827957,0.6161306789178153,0.6321026446713799,0.7818800733176224,0.8316313170987168,0.10872894333843798,0.19244512506380806,0.07554874936191934
0.45,0.35,0.26,0.1,1959,1860,0.6478494623655914,0.6151097498723839,0.6310552500654623,0.7797852841057868,0.8316313170987168,0.1066870852475753,0.19448698315467075,0.07554874936191934
0.45,0.4,0.26,0.1,1959,1860,0.6473118279569893,0.6145992853496682,0.6305315527625033,0.7803089814087457,0.8316313170987168,0.10770801429300664,0.19448698315467075,0.07554874936191934
0.55,0.55,0.24,0.1,1959,1835,0.6517711171662125,0.6105155691679428,0.6304691618344754,0.7849235635213496,0.8371112282551397,0.1225114854517611,0.20214395099540583,0.0694231750893313
0.4,0.5,0.26,0.1,1959,1890,0.6417989417989418,0.6191934660541092,0.6302935827487659,0.7861782281111978,0.8324240062353857,0.12710566615620214,0.20163348647269014,0.07912200102092905
0.5,0.55,0.24,0.06,1959,1945,0.6323907455012854,0.6278713629402757,0.6301229508196722,0.7817622950819673,0.8273565573770492,0.13476263399693722,0.2006125574272588,0.10515569167942827
0.45,0.45,0.26,0.08,1959,1888,0.6408898305084746,0.6176620724859623,0.6290616064465818,0.7767091239927216,0.8260982583831556,0.10872894333843798,0.1919346605410924,0.0888208269525268
0.55,0.45,0.24,0.06,1959,1904,0.6381302521008403,0.6202143950995406,0.6290447838467512,0.7729743722495469,0.8231944084908102,0.1031138335885656,0.1883614088820827,0.10413476263399694
0.55,0.6,0.24,0.1,1959,1835,0.6501362397820164,0.6089841755997958,0.628887717448603,0.7880864522930945,0.8371112282551397,0.14088820826952528,0.21439509954058192,0.0694231750893313
0.55,0.55,0.24,0.12,1959,1820,0.6527472527472528,0.6064318529862175,0.6287377613125166,0.7853929611008204,0.8372585340037046,0.12200102092904543,0.2026544155181215,0.06533945890760592
0.45,0.45,0.26,0.12,1959,1844,0.6480477223427332,0.6100051046452272,0.6284512227189061,0.7825400999211148,0.8314488561661846,0.10923940786115365,0.19397651863195509,0.07146503318019398
0.5,0.6,0.24,0.06,1959,1945,0.6303341902313625,0.625829504849413,0.6280737704918034,0.7853483606557378,0.8273565573770492,0.15313935681470137,0.2133741704951506,0.10515569167942827
0.45,0.35,0.26,0.08,1959,1888,0.6398305084745762,0.6166411434405309,0.6280218351962568,0.7741096958669091,0.8260982583831556,0.1066870852475753,0.19397651863195509,0.0888208269525268
0.45,0.35,0.26,0.12,1959,1844,0.6475054229934925,0.6094946401225115,0.6279253221141204,0.7809623981067578,0.8314488561661846,0.10719754977029096,0.19601837672281777,0.07146503318019398
0.45,0.4,0.26,0.08,1959,1888,0.6393008474576272,0.6161306789178153,0.6275019495710944,0.7746295814920717,0.8260982583831556,0.10770801429300664,0.19397651863195509,0.0888208269525268
0.4,0.5,0.26,0.08,1959,1918,0.6339937434827946,0.6207248596222562,0.6272891410884704,0.7815321124580861,0.8269280371421203,0.12659520163348648,0.20010209290454314,0.09239407861153649
0.55,0.6,0.24,0.12,1959,1820,0.6510989010989011,0.6049004594180705,0.6271500396930405,0.7885684043397724,0.8372585340037046,0.14037774374680959,0.2149055640632976,0.06533945890760592
0.55,0.55,0.24,0.08,1959,1863,0.6430488459473966,0.6115364982133742,0.6268969126111984,0.7796964939822082,0.8315018315018314,0.12200102092904543,0.20112302194997447,0.08269525267993874
0.45,0.4,0.26,0.12,1959,1844,0.6464208242950108,0.6084737110770801,0.6268735209045491,0.7809623981067578,0.8314488561661846,0.1082184788157223,0.19601837672281777,0.07146503318019398
0.45,0.5,0.26,0.1,1959,1860,0.6435483870967742,0.6110260336906586,0.6268656716417911,0.7818800733176224,0.8316313170987168,0.11995916283818274,0.20010209290454314,0.07554874936191934
0.4,0.5,0.26,0.12,1959,1874,0.6408751334044824,0.6130678917815212,0.6266631881033135,0.7863292460213933,0.8322462822854161,0.12710566615620214,0.2026544155181215,0.07503828483920368
0.4,0.35,0.26,0.06,1959,1959,0.6263399693721287,0.6263399693721287,0.6263399693721287,0.7713118938233793,0.8187850944359367,0.11179173047473201,0.19295558958652373,0.11332312404287902
0.4,0.45,0.26,0.06,1959,1959,0.6263399693721287,0.6263399693721287,0.6263399693721287,0.7728432873915264,0.8187850944359367,0.11485451761102604,0.1919346605410924,0.11332312404287902
0.4,0.4,0.26,0.06,1959,1959,0.625829504849413,0.625829504849413,0.625829504849413,0.7718223583460948,0.8187850944359367,0.11332312404287902,0.19295558958652373,0.11332312404287902
0.5,0.45,0.26,0.1,1959,1827,0.6480569239189928,0.6043899948953547,0.6254622292657157,0.774960380348653,0.8283148441627047,0.10413476263399694,0.19550791220010208,0.0709545686574783
0.55,0.5,0.24,0.06,1959,1904,0.634453781512605,0.6166411434405309,0.625420657520062,0.7724566399171628,0.8231944084908102,0.11281265952016335,0.19244512506380806,0.1031138335885656
0.55,0.4,0.24,0.06,1959,1904,0.634453781512605,0.6166411434405309,0.625420657520062,0.7698679782552421,0.8231944084908102,0.10260336906584992,0.19142419601837674,0.10413476263399694
0.55,0.6,0.24,0.08,1959,1863,0.6414385399892646,0.6100051046452272,0.6253270538984825,0.7828362114076399,0.8315018315018314,0.14037774374680959,0.2133741704951506,0.08269525267993874
0.4,0.55,0.26,0.1,1959,1890,0.6365079365079365,0.6140888208269525,0.6250974279033515,0.7866978435957391,0.8324240062353857,0.13782542113323124,0.21082184788157224,0.07912200102092905
0.55,0.35,0.24,0.06,1959,1904,0.6339285714285714,0.6161306789178153,0.624902925187678,0.7688325135904738,0.8231944084908102,0.10107197549770292,0.19142419601837674,0.10413476263399694
0.5,0.35,0.26,0.1,1959,1827,0.6464148877941981,0.6028586013272078,0.623877443211833,0.7723190702588483,0.8283148441627047,0.10260336906584992,0.19806023481368046,0.0709545686574783
0.45,0.5,0.26,0.08,1959,1888,0.635593220338983,0.6125574272588055,0.623862750194957,0.7772290096178841,0.8260982583831556,0.11944869831546708,0.19857069933639612,0.0888208269525268
0.5,0.4,0.26,0.1,1959,1827,0.6458675424192666,0.6023481368044921,0.6233491811938722,0.7728473322768094,0.8283148441627047,0.10362429811128127,0.19806023481368046,0.0709545686574783
0.45,0.5,0.26,0.12,1959,1844,0.6426247288503254,0.6049004594180705,0.6231922166710492,0.7820141993163292,0.8314488561661846,0.11995916283818274,0.20112302194997447,0.07146503318019398
0.4,0.6,0.26,0.1,1959,1890,0.6343915343915344,0.6120469627360898,0.6230189659651857,0.7892959210184464,0.8324240062353857,0.15671260847371107,0.222052067381317,0.07912200102092905
0.4,0.55,0.26,0.12,1959,1874,0.6366061899679829,0.6089841755997958,0.6224889120793112,0.7868510305243934,0.8322462822854161,0.13731495661051557,0.2113323124042879,0.07503828483920368
0.5,0.45,0.26,0.08,1959,1855,0.6398921832884097,0.6059213884635017,0.6224436287362349,0.7697954902988988,0.8227582590456214,0.10413476263399694,0.19499744767738642,0.08422664624808576
0.4,0.55,0.26,0.08,1959,1918,0.6287799791449427,0.6156202143950995,0.6221305132834666,0.7815321124580861,0.8269280371421203,0.13782542113323124,0.20980091883614088,0.09239407861153649
0.5,0.45,0.26,0.12,1959,1812,0.6473509933774835,0.5987748851454824,0.6221161495624503,0.7759215062317687,0.828427472818881,0.10464522715671261,0.1970393057682491,0.06687085247575293
0.45,0.45,0.26,0.06,1959,1929,0.6267496111975117,0.6171516079632465,0.6219135802469137,0.7685185185185186,0.8179012345679012,0.1082184788157223,0.1919346605410924,0.10974987238386932
0.45,0.55,0.26,0.1,1959,1860,0.6381720430107527,0.6059213884635017,0.6216286986122022,0.7824037706205813,0.8316313170987168,0.13067891781521185,0.20929045431342522,0.07554874936191934
0.5,0.35,0.26,0.12,1959,1812,0.6462472406181016,0.597753956100051,0.6210554229647308,0.7738000530363299,0.828427472818881,0.1031138335885656,0.19959162838182745,0.06687085247575293
0.45,0.35,0.26,0.06,1959,1929,0.6257128045619492,0.6161306789178153,0.6208847736625515,0.7659465020576132,0.8179012345679012,0.10617662072485962,0.19397651863195509,0.10974987238386932
0.5,0.35,0.26,0.08,1959,1855,0.6382749326145553,0.6043899948953547,0.6208704771893025,0.766649187205034,0.8227582590456214,0.10260336906584992,0.19754977029096477,0.08422664624808576
0.4,0.5,0.26,0.06,1959,1959,0.6207248596222562,0.6207248596222562,0.6207248596222562,0.7733537519142419,0.8187850944359367,0.12659520163348648,0.20010209290454314,0.11281265952016335
0.45,0.6,0.26,0.1,1959,1860,0.6370967741935484,0.6049004594180705,0.6205813040062843,0.7855459544383346,0.8316313170987168,0.14854517611026033,0.2200102092904543,0.07554874936191934
0.4,0.6,0.26,0.12,1959,1874,0.6344717182497331,0.6069423175089331,0.6204017740673102,0.7894599530393948,0.8322462822854161,0.1562021439509954,0.22256253190403266,0.07503828483920368
0.45,0.4,0.26,0.06,1959,1929,0.6251944012441679,0.6156202143950995,0.6203703703703703,0.7664609053497943,0.8179012345679012,0.10719754977029096,0.19397651863195509,0.10974987238386932
0.5,0.4,0.26,0.08,1959,1855,0.6377358490566037,0.6038795303726391,0.6203460933403251,0.7671735710540116,0.8227582590456214,0.10362429811128127,0.19754977029096477,0.08422664624808576
0.55,0.55,0.24,0.06,1959,1904,0.6292016806722689,0.6115364982133742,0.6202433341962206,0.7714211752523944,0.8231944084908102,0.12200102092904543,0.20112302194997447,0.1031138335885656
0.5,0.5,0.26,0.1,1959,1827,0.6425834701696771,0.599285349668198,0.6201796090861067,0.7744321183306919,0.8283148441627047,0.11434405308831036,0.20214395099540583,0.0709545686574783
0.4,0.6,0.26,0.08,1959,1918,0.6266944734098019,0.6135783563042368,0.620067062161465,0.7841114263605882,0.8269280371421203,0.15671260847371107,0.22103113833588567,0.09239407861153649
0.5,0.4,0.26,0.12,1959,1812,0.6451434878587197,0.5967330270546197,0.6199946963670113,0.7738000530363299,0.828427472818881,0.10413476263399694,0.19959162838182745,0.06687085247575293
0.45,0.55,0.26,0.12,1959,1844,0.6382863340563991,0.600816743236345,0.6189850118327634,0.7825400999211148,0.8314488561661846,0.13016845329249618,0.20980091883614088,0.07146503318019398
0.55,0.6,0.24,0.06,1959,1904,0.6276260504201681,0.6100051046452272,0.6186901371990682,0.7750453015790837,0.8231944084908102,0.14037774374680959,0.2133741704951506,0.1031138335885656
0.45,0.55,0.26,0.08,1959,1888,0.6302966101694916,0.6074527820316488,0.6186638939433324,0.7772290096178841,0.8260982583831556,0.13067891781521185,0.2082695252679939,0.0888208269525268
0.45,0.6,0.26,0.12,1959,1844,0.6372017353579176,0.5997958141909138,0.6179332106231922,0.7856955035498292,0.8314488561661846,0.14803471158754467,0.22052067381316998,0.07146503318019398
0.45,0.6,0.26,0.08,1959,1888,0.6292372881355932,0.6064318529862175,0.6176241226930075,0.7803483233688588,0.8260982583831556,0.14854517611026033,0.21898928024502298,0.0888208269525268
0.45,0.5,0.26,0.06,1959,1929,0.6220839813374806,0.6125574272588055,0.6172839506172839,0.7690329218106996,0.8179012345679012,0.11944869831546708,0.19857069933639612,0.10923940786115365
0.5,0.5,0.26,0.08,1959,1855,0.6345013477088949,0.600816743236345,0.6171997902464604,0.7697954902988988,0.8227582590456214,0.1138335885655947,0.2006125574272588,0.08422664624808576
0.55,0.45,0.26,0.1,1959,1789,0.6461710452766909,0.590096988259316,0.616862326574173,0.767342582710779,0.8249733191035219,0.09494640122511486,0.19499744767738642,0.06891271056661562
0.5,0.5,0.26,0.12,1959,1812,0.641832229580574,0.5936702399183257,0.616812516573853,0.7748607796340492,0.828427472818881,0.11434405308831036,0.20316488004083716,0.06687085247575293
0.5,0.55,0.26,0.1,1959,1827,0.6382047071702244,0.5952016334864727,0.6159535129424194,0.774960380348653,0.8283148441627047,0.12404287901990811,0.21031138335885655,0.0709545686574783
0.4,0.55,0.26,0.06,1959,1959,0.6156202143950995,0.6156202143950995,0.6156202143950995,0.7733537519142419,0.8187850944359367,0.13782542113323124,0.20980091883614088,0.11281265952016335
0.5,0.6,0.26,0.1,1959,1827,0.6376573617952929,0.5946911689637571,0.6154252509244584,0.7786582144743792,0.8283148441627047,0.14088820826952528,0.2200102092904543,0.0709545686574783
0.5,0.45,0.26,0.06,1959,1896,0.6255274261603375,0.6054109239407861,0.6153047989623864,0.7616083009079119,0.8145265888456551,0.10362429811128127,0.19499744767738642,0.10515569167942827
